date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523128997.050000,14,14,3,6,0,0,0,0,1,2,0,0,1,0,5,2,2,2,1,1,0,0,0,0,0,0,0,0,1,1
1523128997.100000,9,5,2,2,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0
1523128997.150000,4,4,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1523128997.200000,11,1,2,0,0,0,1,0,2,0,0,0,0,0,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
1523128997.250000,4,6,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1
1523128997.300000,4,6,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1
1523128997.350000,7,7,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0
1523128997.400000,4,11,2,2,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0
1523128997.450000,5,7,1,2,0,0,0,1,1,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1523128997.500000,8,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1
1523128997.550000,8,10,3,3,0,0,0,0,0,0,0,0,0,0,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
